Id_Instal,distance_m,Nom_Carrer,Num_Carrer,Nom_Barri,Nom_Districte,Font,has_measurements,Latitud,Longitud,idTram,Descripció
655,0.1,Sant Joan,60.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.396354,2.173763,197.0,Passeig de Sant Joan (Pl. Tetuan a Pl. Verdaguer)
1197,0.1,Sant Joan,60.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.396354,2.173763,197.0,Passeig de Sant Joan (Pl. Tetuan a Pl. Verdaguer)
656,0.3,Sant Joan,82.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.397398,2.172381,197.0,Passeig de Sant Joan (Pl. Tetuan a Pl. Verdaguer)
1196,0.3,Sant Joan,82.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.397398,2.172381,197.0,Passeig de Sant Joan (Pl. Tetuan a Pl. Verdaguer)
7170,0.6,Gràcia,206.0,la Vila de Gràcia,Gràcia,TRÀNSIT,True,41.403224,2.160883,468.0,Travessera de Gràcia (Gran de Gràcia a Escorial)
2051,0.6,Fabra i Puig,409.0,Horta,Horta-Guinardó,TRÀNSIT,False,41.434538,2.16368,441.0,P. Fabra i Puig (Tajo a P. Urrutia)
86,0.7,Favència,377.0,la Trinitat Nova,Nou Barris,TRÀNSIT,False,41.447024,2.186277,502.0,Ronda de Dalt (Nus de la Trinitat a Via Júlia)
671,0.7,Sant Joan,34.0,el Fort Pienc,Eixample,TRÀNSIT,False,41.393294,2.177816,199.0,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan)
1169,0.7,Sant Joan,34.0,el Fort Pienc,Eixample,TRÀNSIT,False,41.393294,2.177816,199.0,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan)
1189,0.7,Sant Joan,34.0,el Fort Pienc,Eixample,TRÀNSIT,True,41.393294,2.177816,199.0,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan)
1468,0.7,Villarroel,170.0,l'Antiga Esquerra de l'Eixample,Eixample,SIRENES,False,41.389131,2.151662,242.0,Villarroel (Gran Via a Rda. Sant Antoni)
5187,0.7,Josep Pla,163.0,Provençals del Poblenou,Sant Martí,TRÀNSIT,True,41.415206,2.207164,357.0,Pere IV (Bac de Roda a Gran Via)
1770,0.7,Favència,377.0,la Trinitat Nova,Nou Barris,TRÀNSIT,False,41.447024,2.186277,502.0,Ronda de Dalt (Nus de la Trinitat a Via Júlia)
1511,0.7,Villarroel,170.0,l'Antiga Esquerra de l'Eixample,Eixample,SIRENES,False,41.389131,2.151662,242.0,Villarroel (Gran Via a Rda. Sant Antoni)
2067,0.8,Tajo,56.0,Horta,Horta-Guinardó,TRÀNSIT,False,41.429716,2.160326,228.0,Tajo (Passeig Maragall a Lisboa)
668,0.9,Sant Joan,6.0,el Fort Pienc,Eixample,TRÀNSIT,False,41.39177,2.179828,199.0,Passeig de Sant Joan (Passeig Lluís Companys a Pl. Tetuan)
9886,1.1,Santander,63.0,la Verneda i la Pau,Sant Martí,TRÀNSIT,True,41.42841,2.202673,344.0,Santander - Cantàbria (Ronda Litoral a Pont del Treball)
1166,1.3,Sant Joan,97.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.398881,2.17011,196.0,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan)
1186,1.3,Sant Joan,97.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.398881,2.17011,196.0,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan)
491,1.3,Gràcia,13.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.389653,2.167857,240.0,Pg. de Gràcia (Aragó a Gran Via)
1175,1.3,Gràcia,13.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.389653,2.167857,240.0,Pg. de Gràcia (Aragó a Gran Via)
1195,1.3,Gràcia,13.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.389653,2.167857,240.0,Pg. de Gràcia (Aragó a Gran Via)
657,1.3,Sant Joan,97.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.398881,2.17011,196.0,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan)
2048,1.4,Sant Joan,153.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,TRÀNSIT,False,41.402054,2.16584,192.0,Passeig de Sant Joan (Pl. Joanic a Còrsega)
9948,1.8,Josep Pla,120.0,el Besòs i el Maresme,Sant Martí,TRÀNSIT,True,41.413683,2.209668,356.0,Josep Pla (Pallars a Gran Via)
1785,1.9,Corts Catalanes,351.0,Hostafrancs,Sants-Montjuïc,TRÀNSIT,False,41.373645,2.147005,154.0,Gran Via (Pl. Espanya a Moianés)
1346,2.4,Pere IV,100.0,el Poblenou,Sant Martí,TRÀNSIT,False,41.398428,2.194264,286.0,Pere IV (Pallars a Bac de Roda)
1769,2.4,Pere IV,100.0,el Poblenou,Sant Martí,OCI,False,41.398428,2.194264,286.0,Pere IV (Pallars a Bac de Roda)
2106,2.4,Pere IV,100.0,el Poblenou,Sant Martí,TRÀNSIT,False,41.398428,2.194264,286.0,Pere IV (Pallars a Bac de Roda)
5186,2.5,Pere IV,523.0,Provençals del Poblenou,Sant Martí,TRÀNSIT,False,41.418243,2.209616,357.0,Pere IV (Bac de Roda a Gran Via)
8786,2.5,Guinardó,88.0,el Baix Guinardó,Horta-Guinardó,TRÀNSIT,False,41.413591,2.170497,237.0,Ronda Guinardó (Túnel de la Rovira a Oblit)
1781,2.6,Favència,377.0,la Trinitat Nova,Nou Barris,TRÀNSIT,False,41.447047,2.186326,502.0,Ronda de Dalt (Nus de la Trinitat a Via Júlia)
7686,2.7,Bonanova,70.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,TRÀNSIT,False,41.402534,2.125987,92.0,Passeig de la Bonanova (Pl. Bonanova a Via Augusta)
3146,2.9,Aribau,74.0,l'Antiga Esquerra de l'Eixample,Eixample,OCI,False,41.389345,2.158162,121.0,Aribau (Aragó a Diagonal)
728,3.0,General Mitre,137.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,TRÀNSIT,True,41.402451,2.137392,98.0,Mitre (Balmes a Via Augusta)
7188,3.0,Almogàvers,115.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,True,41.396696,2.189412,284.0,Almogàvers (Badajoz a Marina)
7446,3.0,Almogàvers,115.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,False,41.396696,2.189412,284.0,Almogàvers (Badajoz a Marina)
9606,3.1,Pi i Margall,89.0,el Baix Guinardó,Horta-Guinardó,TRÀNSIT,True,41.411025,2.164407,190.0,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic)
1507,3.3,Maragall,357.0,la Font d'en Fargues,Horta-Guinardó,TRÀNSIT,False,41.427551,2.16691,229.0,Pg. Maragall (Tajo a Av. Borbó)
1783,3.3,Maragall,357.0,la Font d'en Fargues,Horta-Guinardó,TRÀNSIT,False,41.427551,2.16691,229.0,Pg. Maragall (Tajo a Av. Borbó)
3714,3.3,Girona,45.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.393327,2.173012,380.0,Girona (Gran Via a Aragó)
652,3.4,Diagonal,570.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.393994,2.14914,104.0,Diagonal (Balmes a Pl. Francesc Macià)
1171,3.5,Gràcia,124.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.397771,2.158114,89.0,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia)
406,3.5,Gràcia,124.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.397771,2.158114,89.0,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia)
1191,3.5,Gràcia,124.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.397771,2.158114,89.0,Gran de Gràcia (Pl. Joan Carles I a Travessera de Gràcia)
3246,3.6,Diagonal,600.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.393035,2.145348,104.0,Diagonal (Balmes a Pl. Francesc Macià)
653,3.6,Diagonal,600.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.393035,2.145348,104.0,Diagonal (Balmes a Pl. Francesc Macià)
10367,3.7,Corts Catalanes,846.0,el Fort Pienc,Eixample,ZONA DE VIANANTS,True,41.402595,2.185843,283.0,Meridiana (Pl. de les Glòries a Marina)
1190,3.8,Sant Joan,15.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392678,2.178319,198.0,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys)
1170,3.8,Sant Joan,15.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392678,2.178319,198.0,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys)
10426,3.8,Vall d'Hebron,93.0,Sant Genís dels Agudells,Horta-Guinardó,TRÀNSIT,False,41.421563,2.140491,510.0,Ronda de Dalt (Av. Jordà a Pl. d'Alfons Comín)
670,3.8,Sant Joan,15.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.392678,2.178319,198.0,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys)
8706,4.1,Pallars,73.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,True,41.394623,2.18878,288.0,Pallars (Meridiana a Pere IV)
391,4.2,Muntaner,488.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,TRÀNSIT,False,41.402959,2.137834,60.0,Muntaner (Pl. Bonanova a Mitre)
3066,4.2,Pere IV,162.0,el Poblenou,Sant Martí,TRÀNSIT,False,41.401749,2.196941,286.0,Pere IV (Pallars a Bac de Roda)
5646,4.3,Meridiana,97.0,el Clot,Sant Martí,TRÀNSIT,True,41.406891,2.186658,321.0,Meridiana (Aragó a Pl. de les Glòries)
9608,4.3,Pi i Margall,50.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,TRÀNSIT,True,41.407968,2.163767,191.0,Pi i Margall (Pl. Joanic a Pl. Alfons el Savi)
6766,4.4,Almogàvers,83.0,el Parc i la Llacuna del Poblenou,Sant Martí,OCI,True,41.395389,2.18763,284.0,Almogàvers (Badajoz a Marina)
1772,4.4,Doctor Aiguader,30.0,la Barceloneta,Ciutat Vella,TRÀNSIT,False,41.383201,2.189005,477.0,Dr. Aiguader (Pl. Antonio López a Pl. Voluntaris)
6759,4.4,Provença,152.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.387742,2.152285,375.0,Provença (Aribau a Comte d'Urgell)
9986,4.4,Provença,152.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,True,41.387742,2.152285,375.0,Provença (Aribau a Comte d'Urgell)
606,4.4,Verdum,8.0,Porta,Nou Barris,TRÀNSIT,False,41.435972,2.172619,492.0,P. Verdum (Pl. Madres Mayo a Pl. Llucmajor)
2050,4.5,Sardenya,390.0,la Sagrada Família,Eixample,TRÀNSIT,False,41.406612,2.169173,205.0,Sardenya (Maria Claret a Aragó)
2267,4.7,Viladomat,71.0,Sant Antoni,Eixample,TRÀNSIT,True,41.378218,2.159148,295.0,Passeig Circumval.lació (Av. Marquès de l'Argentera a A. Icària)
727,4.7,General Mitre,149.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,TRÀNSIT,False,41.403409,2.138553,98.0,Mitre (Balmes a Via Augusta)
607,4.7,Pere IV,185.0,el Poblenou,Sant Martí,TRÀNSIT,False,41.40392,2.198563,287.0,Pere IV - Almogàvers (Bac de Roda a Badajoz)
4526,4.9,Sant Antoni,59.0,Sant Antoni,Eixample,TRÀNSIT,False,41.384606,2.163801,174.0,Ronda de Sant Antoni (Pl. Universitat a Ronda de Sant Pau)
6346,4.9,Sant Antoni,59.0,Sant Antoni,Eixample,TRÀNSIT,True,41.384606,2.163801,174.0,Ronda de Sant Antoni (Pl. Universitat a Ronda de Sant Pau)
2549,4.9,Sant Antoni,59.0,Sant Antoni,Eixample,TRÀNSIT,False,41.384606,2.163801,174.0,Ronda de Sant Antoni (Pl. Universitat a Ronda de Sant Pau)
3068,4.9,Pere IV,252.0,el Poblenou,Sant Martí,TRÀNSIT,False,41.405055,2.199641,286.0,Pere IV (Pallars a Bac de Roda)
9888,5.0,Santander,71.0,el Bon Pastor,Sant Andreu,TRÀNSIT,True,41.430299,2.204312,344.0,Santander - Cantàbria (Ronda Litoral a Pont del Treball)
5386,5.0,Viladomat,2.0,Sant Antoni,Eixample,XARXA DE TRANSPORT PÚBLIC,False,41.37554,2.16288,364.0,Viladomat (Manso a Av. Paral·lel)
654,5.0,Sant Joan,39.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.395867,2.174102,196.0,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan)
1167,5.0,Sant Joan,39.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.395867,2.174102,196.0,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan)
1187,5.0,Sant Joan,39.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.395867,2.174102,196.0,Passeig de Sant Joan (Pl. Verdaguer a Pl. Tetuan)
20021,5.1,Lluís Companys,10.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,OCI,False,41.389906,2.183003,201.0,Passeig Lluís Companys (Passeig de Pujades a Passeig de Sant Joan)
1510,5.1,Lluís Companys,10.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,ACTIVITATS A L'AIRE LLIURE,False,41.389906,2.183003,201.0,Passeig Lluís Companys (Passeig de Pujades a Passeig de Sant Joan)
1307,5.1,Rosselló,490.0,la Sagrada Família,Eixample,ACTIVITATS A L'AIRE LLIURE,False,41.408993,2.178322,250.0,Rosselló (Padilla a Freser)
1626,5.1,Rosselló,490.0,la Sagrada Família,Eixample,ACTIVITATS A L'AIRE LLIURE,False,41.408993,2.178322,250.0,Rosselló (Padilla a Freser)
626,5.2,Laietana,18.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,TRÀNSIT,False,41.383568,2.17938,187.0,Via Laietana (Pl. Antonio López a Jaume I)
5426,5.3,Laietana,16.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,TRÀNSIT,False,41.383288,2.17975,187.0,Via Laietana (Pl. Antonio López a Jaume I)
3709,5.3,Laietana,16.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,TRÀNSIT,False,41.383288,2.17975,187.0,Via Laietana (Pl. Antonio López a Jaume I)
4387,5.3,Laietana,16.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,TRÀNSIT,False,41.383288,2.17975,187.0,Via Laietana (Pl. Antonio López a Jaume I)
1504,5.4,Mallorca,149.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.385256,2.15107,450.0,Mallorca (Urgell a Entença)
1146,5.4,Mare de Déu de Montserrat,263.0,el Guinardó,Horta-Guinardó,XARXA DE TRANSPORT PÚBLIC,False,41.42456,2.176157,465.0,Av. Mare Déu Montserrat (P. Maragall a Amílcar)
6488,5.4,Pi i Margall,110.0,el Baix Guinardó,Horta-Guinardó,TRÀNSIT,False,41.411047,2.164613,191.0,Pi i Margall (Pl. Joanic a Pl. Alfons el Savi)
20024,5.4,Pere IV,416.0,Provençals del Poblenou,Sant Martí,TRÀNSIT,True,41.412182,2.204887,357.0,Pere IV (Bac de Roda a Gran Via)
5188,5.4,Pere IV,416.0,Provençals del Poblenou,Sant Martí,TRÀNSIT,False,41.412182,2.204887,357.0,Pere IV (Bac de Roda a Gran Via)
5306,5.4,València,369.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.399071,2.171695,267.0,València (Passeig de Sant Joan a Padilla)
3087,5.4,Dalt,48.0,la Salut,Gràcia,TRÀNSIT,True,41.409236,2.154578,233.0,Travessera de Dalt (Pl. Lesseps a Escorial)
8208,5.5,Consell de Cent,238.0,l'Antiga Esquerra de l'Eixample,Eixample,ZONA DE VIANANTS,False,41.38668,2.159927,382.0,Consell de Cent (Urgell a Aribau)
2166,5.5,República Argentina,223.0,el Putxet i el Farró,Sarrià-Sant Gervasi,TRÀNSIT,False,41.411733,2.140766,491.0,Av. Rep. Argentina (Simón Bolívar a Craywinckel)
6750,5.5,Consell de Cent,238.0,l'Antiga Esquerra de l'Eixample,Eixample,TRÀNSIT,False,41.38668,2.159927,382.0,Consell de Cent (Urgell a Aribau)
9746,5.5,Manuel Girona,88.0,Pedralbes,Les Corts,XARXA DE TRANSPORT PÚBLIC,False,41.392107,2.128419,24.0,Pg. Manuel Girona (Pl. Prat de la Riba a Av. Pedralbes)
9566,5.5,Consell de Cent,238.0,l'Antiga Esquerra de l'Eixample,Eixample,ZONA DE VIANANTS,False,41.38668,2.159927,382.0,Consell de Cent (Urgell a Aribau)
6752,5.6,Girona,115.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.397008,2.168144,381.0,Girona (Aragó a Av. Diagonal)
1427,5.7,Espronceda,281.0,el Clot,Sant Martí,ACTIVITATS/INFRAESTRUCTURES ESPORTIVES,False,41.413222,2.194079,494.0,Bac de Roda (Guipúscoa a Gran Via)
1776,5.7,Fontanella,4.0,el Barri Gòtic,Ciutat Vella,TRÀNSIT,False,41.387314,2.171858,178.0,Fontanella (Pl. Catalunya a Pl. Urquinaona)
1818,5.7,Balmes,36.0,la Dreta de l'Eixample,Eixample,OCI,False,41.388576,2.163707,123.0,Balmes (Aragó a Gran Via)
8226,5.7,Doctor Aiguader,15.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,TRÀNSIT,False,41.382778,2.186868,478.0,Dr. Aiguader (Pl. Voluntaris a Pl. Antonio López)
2589,5.7,Fontanella,4.0,el Barri Gòtic,Ciutat Vella,TRÀNSIT,False,41.387314,2.171858,178.0,Fontanella (Pl. Catalunya a Pl. Urquinaona)
5029,5.8,Sepúlveda,131.0,Sant Antoni,Eixample,XARXA DE TRANSPORT PÚBLIC,False,41.381474,2.160104,159.0,Sepúlveda (Ronda de Sant Antoni a Urgell)
9128,5.8,Meridiana,246.0,Navas,Sant Andreu,TRÀNSIT,True,41.417182,2.187091,322.0,Meridiana (Aragó a Felip II)
1406,5.8,Diagonal,525.0,les Corts,Les Corts,TRÀNSIT,False,41.390971,2.138886,9.0,Diagonal (Entença a Francesc Macià)
2406,5.9,Sant Antoni,31.0,Sant Antoni,Eixample,TRÀNSIT,False,41.381565,2.163384,174.0,Ronda de Sant Antoni (Pl. Universitat a Ronda de Sant Pau)
9607,6.1,Pi i Margall,73.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,TRÀNSIT,True,41.409848,2.164049,190.0,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic)
3088,6.1,Dalt,91.0,la Salut,Gràcia,TRÀNSIT,False,41.410915,2.156908,234.0,Travessera de Dalt (Escorial a Pl. Lesseps)
3086,6.1,Dalt,13.0,la Salut,Gràcia,TRÀNSIT,True,41.408346,2.151499,234.0,Travessera de Dalt (Escorial a Pl. Lesseps)
9889,6.1,Santander,80.0,el Bon Pastor,Sant Andreu,TRÀNSIT,True,41.430594,2.204764,343.0,Cantàbria - Santander (Pont del Treball a Ronda Litoral)
466,6.3,Carles III,38.0,les Corts,Les Corts,XARXA DE TRANSPORT PÚBLIC,False,41.382044,2.128501,51.0,Carles III (Carrer de Sants a Travessera de les Corts)
8207,6.3,Girona,118.0,la Dreta de l'Eixample,Eixample,ZONA DE VIANANTS,False,41.397049,2.168292,381.0,Girona (Aragó a Av. Diagonal)
7646,6.3,Mallorca,593.0,el Camp de l'Arpa del Clot,Sant Martí,TRÀNSIT,False,41.411269,2.185693,263.0,Mallorca (Meridiana a Padilla)
7606,6.3,Mallorca,593.0,el Camp de l'Arpa del Clot,Sant Martí,TRÀNSIT,False,41.411269,2.185693,263.0,Mallorca (Meridiana a Padilla)
9906,6.3,Diagonal,296.0,la Sagrada Família,Eixample,TRÀNSIT,True,41.402663,2.183195,261.0,Diagonal (Pl. de les Glòries a Marina)
6606,6.3,València,275.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.394548,2.165679,266.0,València (Pau Claris a Passeig de Sant Joan)
6607,6.3,València,291.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,True,41.395454,2.166878,266.0,València (Pau Claris a Passeig de Sant Joan)
2806,6.3,Balmes,417.0,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,TRÀNSIT,False,41.407806,2.138003,66.0,Balmes (Av. Tibidabo a Mitre)
6760,6.4,Entença,113.0,la Nova Esquerra de l'Eixample,Eixample,TRÀNSIT,True,41.380908,2.148814,113.0,Entença (Aragó a Av. Roma)
2591,6.4,Meridiana,274.0,la Sagrera,Sant Andreu,TRÀNSIT,False,41.420538,2.187095,324.0,Meridiana (Felip II a Fabra i Puig)
497,6.4,Paral·lel,81.0,el Poble-sec,Sants-Montjuïc,TRÀNSIT,True,41.374858,2.166867,167.0,Paral.lel (Ronda de Sant Pau a Calàbria)
1488,6.5,Paral·lel,55.0,el Poble-sec,Sants-Montjuïc,OCI,False,41.374775,2.170972,169.0,Paral.lel (Josep Carner a Ronda de Sant Pau)
3807,6.5,Comte d'Urgell,126.0,la Nova Esquerra de l'Eixample,Eixample,TRÀNSIT,True,41.384665,2.155367,117.0,Urgell (Gran Via a Aragó)
649,6.6,Balmes,272.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.400833,2.148185,70.0,Balmes (Pl. Molina a Travessera de Gràcia)
669,6.6,Tetuan,4.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.394316,2.17589,198.0,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys)
1811,6.6,Balmes,246.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,NETEJA,False,41.399559,2.150109,70.0,Balmes (Pl. Molina a Travessera de Gràcia)
1168,6.6,Tetuan,4.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.394316,2.17589,198.0,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys)
647,6.6,Balmes,173.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.396109,2.153807,71.0,Balmes (Travessera de Gràcia a Diagonal)
1188,6.6,Tetuan,4.0,la Dreta de l'Eixample,Eixample,TRÀNSIT,False,41.394316,2.17589,198.0,Passeig de Sant Joan (Pl. Tetuan a Passeig Lluís Companys)
1800,6.6,Balmes,246.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,NETEJA,False,41.399559,2.150109,70.0,Balmes (Pl. Molina a Travessera de Gràcia)
1387,6.6,Balmes,173.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.396109,2.153807,71.0,Balmes (Travessera de Gràcia a Diagonal)
6487,6.7,Pi i Margall,75.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,TRÀNSIT,False,41.409958,2.164072,190.0,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic)
20023,6.7,Meridiana,218.0,Navas,Sant Andreu,TRÀNSIT,False,41.41584,2.187103,322.0,Meridiana (Aragó a Felip II)
7966,6.7,Meridiana,230.0,Navas,Sant Andreu,TRÀNSIT,False,41.416388,2.187103,322.0,Meridiana (Aragó a Felip II)
2268,6.7,Rocafort,47.0,Sant Antoni,Eixample,TRÀNSIT,False,41.377418,2.15569,304.0,Rocafort (Gran Via a Av. Paral·lel)
1799,6.7,Gràcia,79.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,TRÀNSIT,False,41.397106,2.151023,102.0,Travessera de Gràcia (Aribau a Via Augusta)
4226,6.7,Rocafort,47.0,Sant Antoni,Eixample,TRÀNSIT,False,41.377418,2.15569,304.0,Rocafort (Gran Via a Av. Paral·lel)
2587,6.7,Gràcia,79.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.397106,2.151023,102.0,Travessera de Gràcia (Aribau a Via Augusta)
2807,6.7,Gràcia,79.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,OCI,False,41.397106,2.151023,102.0,Travessera de Gràcia (Aribau a Via Augusta)
4326,6.7,Rio de Janeiro,11.0,Porta,Nou Barris,ANIMALS,False,41.43145,2.181416,428.0,Av. Rio de Janeiro (Fabra i Puig a Passeig de Valldaura)
9007,6.7,Rocafort,47.0,Sant Antoni,Eixample,TRÀNSIT,True,41.377418,2.15569,304.0,Rocafort (Gran Via a Av. Paral·lel)
7746,6.9,Gran de la Sagrera,58.0,la Sagrera,Sant Andreu,TRÀNSIT,True,41.422315,2.19122,337.0,Gran Sant Andreu - Sagrera (Onze de Setembre a Clot)
509,7.0,Carles III,41.0,la Maternitat i Sant Ramon,Les Corts,TRÀNSIT,False,41.381147,2.128383,50.0,Carles III (Travessera de les Corts a Carrer de Sans)
20022,7.1,Lluís Companys,7.0,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,OCI,False,41.390211,2.180876,200.0,Passeig Lluís Companys (Passeig de Sant Joan a Passeig de Pujades)
510,7.1,Corts,44.0,la Maternitat i Sant Ramon,Les Corts,TRÀNSIT,False,41.379161,2.123099,34.0,Travessera de les Corts (Gran Via Carles III a Aristides Maillol)
4127,7.2,Padilla,264.0,la Sagrada Família,Eixample,TRÀNSIT,False,41.406689,2.175989,215.0,Padilla (Aragó a Maria Claret)
7806,7.2,Parlament,25.0,Sant Antoni,Eixample,OCI,False,41.376425,2.162424,366.0,Comte Borrell (Manso a Av. Paral·lel)
10026,7.2,Parlament,25.0,Sant Antoni,Eixample,OCI,True,41.376425,2.162424,366.0,Comte Borrell (Manso a Av. Paral·lel)
2907,7.2,Parlament,25.0,Sant Antoni,Eixample,OCI,False,41.376425,2.162424,366.0,Comte Borrell (Manso a Av. Paral·lel)
2948,7.2,Parlament,25.0,Sant Antoni,Eixample,OCI,False,41.376425,2.162424,366.0,Comte Borrell (Manso a Av. Paral·lel)
650,7.2,Diagonal,454.0,la Vila de Gràcia,Gràcia,TRÀNSIT,False,41.396206,2.157872,106.0,Diagonal (Pl. Joan Carles I a Balmes)
5026,7.2,Parlament,25.0,Sant Antoni,Eixample,OCI,False,41.376425,2.162424,366.0,Comte Borrell (Manso a Av. Paral·lel)
566,7.3,Paral·lel,22.0,el Raval,Ciutat Vella,XARXA DE TRANSPORT PÚBLIC,False,41.374818,2.174165,168.0,Paral.lel (Ronda de Sant Pau a Josep Carner)
8666,7.3,Aribau,255.0,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,NETEJA,False,41.398682,2.146211,63.0,Aribau (Diagonal - Via Augusta)
9127,7.3,Ferran Reyes,9.0,Navas,Sant Andreu,TRÀNSIT,True,41.418708,2.186729,323.0,Meridiana (Felip II a Aragó)
1478,7.3,Diagonal,418.0,la Dreta de l'Eixample,Eixample,OCI,False,41.397766,2.164089,257.0,Diagonal (Passeig de Sant Joan a Pl. Joan Carles I)
6486,7.3,Pi i Margall,29.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,TRÀNSIT,False,41.407731,2.163457,190.0,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic)
1291,7.4,J. V. Foix,66.0,Sarrià,Sarrià-Sant Gervasi,TRÀNSIT,False,41.396055,2.119916,22.0,Av. Foix (Pg. Reina Elisenda a Pg. Manuel Girona)
1779,7.4,Sant Joan,162.0,el Camp d'en Grassot i Gràcia Nova,Gràcia,TRÀNSIT,False,41.402468,2.165742,193.0,Passeig de Sant Joan (Còrsega a Pl. Joanic)
