Id_Instal,Codi_Carrer,Tipus_Via,Nom_Carrer,Num_Carrer,Codi_Barri,Nom_Barri,Codi_Districte,Nom_Districte,Latitud,Longitud,Data_Instalacio,Data_DesInstalacio,Font
5786,134801,C,Freser,7,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.410031,2.179231,21/07/2021,21/09/2021,ANIMALS
5806,110304,C,Enric Granados,143,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.394284,2.153714,22/07/2021,12/05/2022,OCI
5807,110304,C,Enric Granados,30,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.390261,2.159181,22/07/2021,02/05/2022,OCI
5847,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376152,2.138468,02/09/2021,10/11/2021,OCI
5867,43400,C,Blai,41,11,el Poble-sec,03,Sants-Montjuïc,41.374054,2.163578,23/09/2021,02/03/2022,OCI
5869,10900,C,Pepe Rubianes,16,03,la Barceloneta,01,Ciutat Vella,41.378318,2.189727,23/09/2021,02/05/2022,OCI
5926,307900,Pl,Sant Miquel,0,02,el Barri Gòtic,01,Ciutat Vella,41.381787,2.177176,28/09/2021,09/06/2022,ÀREES DE JOC INFANTIL
5966,101700,C,Doctor Ferran,51,21,Pedralbes,04,Les Corts,41.390594,2.123365,20/10/2021,13/01/2022,XARXA DE TRANSPORT PÚBLIC
5986,208001,C,Torrent de l'Olla,121,31,la Vila de Gràcia,06,Gràcia,41.402708,2.156512,20/10/2021,07/10/2022,TRÀNSIT
6006,208001,C,Torrent de l'Olla,51,31,la Vila de Gràcia,06,Gràcia,41.400281,2.159416,20/10/2021,07/10/2022,TRÀNSIT
6007,208001,C,Torrent de l'Olla,224,31,la Vila de Gràcia,06,Gràcia,41.406996,2.151798,20/10/2021,20/04/2022,TRÀNSIT
6009,193403,Plta,Manuel Ribé,2,02,el Barri Gòtic,01,Ciutat Vella,41.382625,2.17545,20/10/2021,02/03/2022,OCI
6026,366400,Pl,Virreina,4,31,la Vila de Gràcia,06,Gràcia,41.405117,2.157312,22/10/2021,,OCI
6086,351901,Pg,Valldaura,24,43,Horta,07,Horta-Guinardó,41.437482,2.156005,11/11/2021,16/06/2022,TRÀNSIT
6106,202402,Pl,Masadas,1,61,la Sagrera,09,Sant Andreu,41.424876,2.189825,12/11/2021,04/10/2022,OCI
6107,243206,C,Pamplona,103,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397383,2.190214,12/11/2021,15/06/2022,OCI
6127,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376152,2.138468,16/11/2021,12/05/2022,OCI
6166,350308,C,València,488,06,la Sagrada Família,02,Eixample,41.404079,2.178587,18/11/2021,15/06/2022,TRÀNSIT
6186,110304,C,Enric Granados,11,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.387863,2.162355,18/11/2021,27/10/2022,OCI
6187,110304,C,Enric Granados,65,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.391122,2.157903,18/11/2021,27/10/2022,OCI
6207,152905,Rda,Guinardó,24,33,el Baix Guinardó,07,Horta-Guinardó,41.411885,2.163564,22/11/2021,02/03/2022,TRÀNSIT
6226,167505,Pl,Joanic,2,31,la Vila de Gràcia,06,Gràcia,41.405174,2.162445,22/11/2021,11/04/2023,OCI
6246,284305,Pl,Vila de Gràcia,13,31,la Vila de Gràcia,06,Gràcia,41.40038,2.157298,24/11/2021,24/11/2022,OCI
6266,348805,Pl,Revolució de Setembre 1868,3,31,la Vila de Gràcia,06,Gràcia,41.402754,2.158158,13/12/2021,,OCI
6286,193403,Plta,Manuel Ribé,1,02,el Barri Gòtic,01,Ciutat Vella,41.382723,2.175562,14/12/2021,24/10/2022,OCI
6306,21306,C,Arc del Teatre,5,01,el Raval,01,Ciutat Vella,41.378242,2.175111,23/12/2021,,OCI
6326,701272,Jard,Mediterrània,1,13,la Marina de Port,03,Sants-Montjuïc,41.36003,2.140171,23/12/2021,01/06/2022,"PARCS, PATIS INTERIOR D'ILLA I ZEPQA"
6346,296508,Rda,Sant Antoni,59,10,Sant Antoni,02,Eixample,41.384606,2.163801,26/01/2022,,TRÀNSIT
6366,101700,C,Doctor Ferran,43,21,Pedralbes,04,Les Corts,41.390225,2.123947,16/02/2022,02/05/2022,XARXA DE TRANSPORT PÚBLIC
6386,225306,C,Nau Santa Maria,3,19,les Corts,04,Les Corts,41.391245,2.131957,16/02/2022,11/05/2022,OCI
6426,43400,C,Blai,41,11,el Poble-sec,03,Sants-Montjuïc,41.374054,2.163578,02/03/2022,14/09/2022,OCI
6466,208001,C,Torrent de l'Olla,224,31,la Vila de Gràcia,06,Gràcia,41.406996,2.151798,20/04/2022,13/07/2022,TRÀNSIT
6486,144306,C,Pi i Margall,29,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.407731,2.163457,20/04/2022,02/06/2022,TRÀNSIT
6487,144306,C,Pi i Margall,75,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.409958,2.164072,20/04/2022,02/06/2022,TRÀNSIT
6488,144306,C,Pi i Margall,110,33,el Baix Guinardó,07,Horta-Guinardó,41.411047,2.164613,20/04/2022,07/06/2022,TRÀNSIT
6506,311500,C,Sant Vicenç,34,01,el Raval,01,Ciutat Vella,41.382246,2.164201,26/04/2022,19/08/2025,OCI
6526,110304,C,Enric Granados,30,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.390261,2.159181,02/05/2022,22/10/2022,OCI
6566,225306,C,Nau Santa Maria,3,19,les Corts,04,Les Corts,41.391245,2.131957,11/05/2022,10/06/2022,OCI
6567,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376152,2.138468,12/05/2022,16/03/2023,OCI
6586,110304,C,Enric Granados,143,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.394284,2.153714,12/05/2022,09/03/2023,OCI
6606,350308,C,València,275,07,la Dreta de l'Eixample,02,Eixample,41.394548,2.165679,13/05/2022,,TRÀNSIT
6607,350308,C,València,291,07,la Dreta de l'Eixample,02,Eixample,41.395454,2.166878,13/05/2022,,TRÀNSIT
6608,18505,C,Aragó,293,07,la Dreta de l'Eixample,02,Eixample,41.393943,2.167067,13/05/2022,,TRÀNSIT
6646,346800,Rbla,Poblenou,105,68,el Poblenou,10,Sant Martí,41.402956,2.198718,01/06/2022,,OCI
6647,701272,Jard,Mediterrània,1,13,la Marina de Port,03,Sants-Montjuïc,41.36003,2.140171,01/06/2022,15/09/2022,"PARCS, PATIS INTERIOR D'ILLA I ZEPQA"
6666,118703,C,Evarist Arnús,12,19,les Corts,04,Les Corts,41.382272,2.132178,02/06/2022,03/05/2023,TRÀNSIT
6667,325005,C,Sicília,321,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.405611,2.168071,02/06/2022,15/06/2022,TRÀNSIT
6668,316106,Pl,Raspall,2,31,la Vila de Gràcia,06,Gràcia,41.401296,2.160819,02/06/2022,,OCI
6669,270606,C,Puigmartí,37,31,la Vila de Gràcia,06,Gràcia,41.402882,2.161484,02/06/2022,10/09/2024,OCI
6687,12906,C,Allada-Vermell,16,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.386615,2.181147,07/06/2022,,OCI
6688,87009,C,Comte Borrell,243,09,la Nova Esquerra de l'Eixample,02,Eixample,41.386853,2.150002,07/06/2022,06/10/2022,TRÀNSIT
6689,43400,C,Blai,24,11,el Poble-sec,03,Sants-Montjuïc,41.373627,2.164695,07/06/2022,,OCI
6690,86902,C,Nou de la Rambla,150,11,el Poble-sec,03,Sants-Montjuïc,41.372375,2.167266,07/06/2022,,OCI
6706,86902,C,Nou de la Rambla,126,11,el Poble-sec,03,Sants-Montjuïc,41.373812,2.168758,08/06/2022,22/12/2022,OCI
6726,110304,C,Enric Granados,17,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.388075,2.161931,08/06/2022,30/05/2023,OCI
6727,323203,C,Sepúlveda,145,10,Sant Antoni,02,Eixample,41.382049,2.16072,08/06/2022,,TRÀNSIT
6728,285807,C,Rocafort,237,09,la Nova Esquerra de l'Eixample,02,Eixample,41.385171,2.145424,08/06/2022,22/01/2025,TRÀNSIT
6746,285807,C,Rocafort,114,09,la Nova Esquerra de l'Eixample,02,Eixample,41.380659,2.151654,09/06/2022,12/04/2023,TRÀNSIT
6747,54509,C,Calàbria,147,09,la Nova Esquerra de l'Eixample,02,Eixample,41.381766,2.152195,09/06/2022,,TRÀNSIT
6748,87009,C,Comte Borrell,154,09,la Nova Esquerra de l'Eixample,02,Eixample,41.383009,2.155245,09/06/2022,30/05/2023,TRÀNSIT
6749,89004,C,Consell de Cent,214,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.385464,2.158462,09/06/2022,21/06/2022,TRÀNSIT
6750,89004,C,Consell de Cent,238,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.38668,2.159927,09/06/2022,21/06/2022,TRÀNSIT
6751,169409,G.V.,Corts Catalanes,579,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.385245,2.162564,09/06/2022,,TRÀNSIT
6752,145003,C,Girona,115,07,la Dreta de l'Eixample,02,Eixample,41.397008,2.168144,09/06/2022,01/06/2023,TRÀNSIT
6753,145003,C,Girona,72,07,la Dreta de l'Eixample,02,Eixample,41.395167,2.170906,09/06/2022,30/11/2022,TRÀNSIT
6754,18505,C,Aragó,346,07,la Dreta de l'Eixample,02,Eixample,41.396321,2.170567,09/06/2022,,TRÀNSIT
6755,169409,G.V.,Corts Catalanes,655,07,la Dreta de l'Eixample,02,Eixample,41.393179,2.173128,09/06/2022,28/01/2025,TRÀNSIT
6756,197302,C,Marina,280,06,la Sagrada Família,02,Eixample,41.404484,2.17469,09/06/2022,20/11/2025,TRÀNSIT
6757,325005,C,Sicília,179,05,el Fort Pienc,02,Eixample,41.399717,2.175849,09/06/2022,14/05/2024,TRÀNSIT
6758,286504,C,Roger de Flor,233,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.402223,2.16806,09/06/2022,14/05/2024,TRÀNSIT
6759,268003,C,Provença,152,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.387742,2.152285,09/06/2022,20/01/2025,TRÀNSIT
6760,110803,C,Entença,113,09,la Nova Esquerra de l'Eixample,02,Eixample,41.380908,2.148814,09/06/2022,,TRÀNSIT
6766,11200,C,Almogàvers,83,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.395389,2.18763,14/06/2022,,OCI
6786,325005,C,Sicília,321,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.405611,2.168071,15/06/2022,14/05/2024,TRÀNSIT
6787,167709,C,Joaquín Costa,61,01,el Raval,01,Ciutat Vella,41.383704,2.164489,15/06/2022,,OCI
6806,249304,C,Pere IV,71,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396728,2.192656,14/06/2022,,OCI
6826,122609,C,Ferlandina,29,01,el Raval,01,Ciutat Vella,41.382523,2.166333,16/06/2022,12/11/2024,OCI
6827,108958,Pl,Emili Vendrell,1,01,el Raval,01,Ciutat Vella,41.381314,2.166881,16/06/2022,,OCI
6828,110304,C,Enric Granados,56,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.391591,2.157531,16/06/2022,17/08/2022,OCI
6829,110304,C,Enric Granados,9,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.387709,2.162418,16/06/2022,13/06/2025,OCI
6830,46409,Pg,Born,19,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384923,2.182772,16/06/2022,01/07/2022,OCI
6831,132307,Pl,Plaça del Fossar de les Moreres,2,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.383543,2.182381,16/06/2022,10/11/2022,OCI
6832,11109,C,Miquel Pedrola i Alegre,4,03,la Barceloneta,01,Ciutat Vella,41.378981,2.189689,17/06/2022,,OCI
6833,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,17/06/2022,15/09/2022,OCI
6834,112208,C,Escudellers,12,02,el Barri Gòtic,01,Ciutat Vella,41.379567,2.176338,17/06/2022,28/09/2023,OCI
6835,18800,C,Arai,5,02,el Barri Gòtic,01,Ciutat Vella,41.38067,2.177121,17/06/2022,12/05/2023,OCI
6846,286300,C,Rogent,42,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.409339,2.184631,23/06/2022,18/05/2023,OCI
6886,65607,C,Carders,36,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.387076,2.180425,01/07/2022,,OCI
6887,128900,C,de Fonollar,4,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.386697,2.179945,01/07/2022,,OCI
6888,335803,C,del Tigre,16,01,el Raval,01,Ciutat Vella,41.38259,2.164453,01/07/2022,,OCI
6889,242407,C,Paloma,16,01,el Raval,01,Ciutat Vella,41.382375,2.164967,01/07/2022,08/09/2025,OCI
6890,12906,C,Allada-Vermell,16,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.386615,2.181147,01/07/2022,15/07/2022,OCI
6906,266405,Rbla,Prim,19,70,el Besòs i el Maresme,10,Sant Martí,41.411656,2.218416,05/07/2022,,ACTIVITATS A L'AIRE LLIURE
6926,208001,C,Torrent de l'Olla,224,31,la Vila de Gràcia,06,Gràcia,41.406996,2.151798,13/07/2022,02/07/2025,TRÀNSIT
6966,326904,Pl,Sol,2,31,la Vila de Gràcia,06,Gràcia,41.401519,2.156851,13/07/2022,19/09/2022,OCI
6967,167505,Pl,Joanic,7,31,la Vila de Gràcia,06,Gràcia,41.405521,2.16221,15/07/2022,02/08/2022,OCI
6986,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162305,04/08/2022,21/10/2022,OCI
7006,110304,C,Enric Granados,56,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.391591,2.157531,17/08/2022,11/07/2023,OCI
7026,348805,Pl,Revolució de Setembre 1868,3,31,la Vila de Gràcia,06,Gràcia,41.402754,2.158158,02/08/2022,19/09/2022,OCI
7046,350308,C,València,488,06,la Sagrada Família,02,Eixample,41.404079,2.178587,30/08/2022,10/09/2024,TRÀNSIT
7066,249304,C,Pere IV,71,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396728,2.192656,14/09/2022,24/10/2022,OCI
7067,43400,C,Blai,41,11,el Poble-sec,03,Sants-Montjuïc,41.374054,2.163578,14/09/2022,22/11/2022,OCI
7086,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,15/09/2022,11/01/2023,OCI
7106,701272,Jard,Mediterrània,1,13,la Marina de Port,03,Sants-Montjuïc,41.36003,2.140171,15/09/2022,,"PARCS, PATIS INTERIOR D'ILLA I ZEPQA"
7126,319206,C,Santes Creus,8,43,Horta,07,Horta-Guinardó,41.430237,2.162216,14/09/2022,06/10/2022,OCI
7146,167505,Pl,Joanic,2,31,la Vila de Gràcia,06,Gràcia,41.405174,2.162445,19/09/2022,21/10/2022,OCI
7147,236700,C,de l'Or,10,31,la Vila de Gràcia,06,Gràcia,41.403978,2.156015,19/09/2022,04/10/2022,OCI
7166,351901,Pg,Valldaura,24,43,Horta,07,Horta-Guinardó,41.437482,2.156005,22/09/2022,15/05/2024,TRÀNSIT
7168,50009,C,Bruniquer,45,31,la Vila de Gràcia,06,Gràcia,41.405336,2.161687,22/09/2022,03/07/2024,OCI
7169,50009,C,Bruniquer,45,31,la Vila de Gràcia,06,Gràcia,41.405336,2.161687,22/09/2022,19/10/2022,OCI
7170,344101,Trav,Gràcia,206,31,la Vila de Gràcia,06,Gràcia,41.403224,2.160883,22/09/2022,,TRÀNSIT
7186,202402,Pl,Masadas,1,61,la Sagrera,09,Sant Andreu,41.424876,2.189825,04/10/2022,,OCI
7187,253902,C,Perú,259,71,Provençals del Poblenou,10,Sant Martí,41.414202,2.203526,04/10/2022,03/05/2023,TRÀNSIT
7188,11200,C,Almogàvers,115,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396696,2.189412,04/10/2022,,OCI
7189,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191778,04/10/2022,17/10/2022,OCI
7226,87009,C,Comte Borrell,243,09,la Nova Esquerra de l'Eixample,02,Eixample,41.386853,2.150002,06/10/2022,,TRÀNSIT
7286,112208,C,Escudellers,48,02,el Barri Gòtic,01,Ciutat Vella,41.38039,2.177536,14/10/2022,28/09/2023,OCI
7306,112004,C,Escorial,14,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.406,2.162635,19/10/2022,02/07/2024,OCI
7307,112004,C,Escorial,14,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,41.406,2.162635,19/10/2022,11/11/2022,OCI
7326,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191778,21/10/2022,19/03/2024,OCI
7327,193403,Plta,Manuel Ribé,1,02,el Barri Gòtic,01,Ciutat Vella,41.382723,2.175562,24/10/2022,10/05/2023,OCI
7328,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162305,21/10/2022,11/04/2023,OCI
7346,110304,C,Enric Granados,30,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.390261,2.159181,27/10/2022,02/09/2023,OCI
7366,110304,C,Enric Granados,13,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.387891,2.162177,27/10/2022,,OCI
7367,110304,C,Enric Granados,65,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.391122,2.157903,27/10/2022,10/05/2023,OCI
7406,217603,Plta,Montcada,6,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384407,2.181969,10/11/2022,04/06/2024,OCI
7426,224904,Pg,Joan Borbó Comte Barcelona,23,03,la Barceloneta,01,Ciutat Vella,41.379487,2.187741,11/11/2022,15/01/2024,OCI
7446,11200,C,Almogàvers,115,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396696,2.189412,11/11/2022,22/12/2022,OCI
7466,329505,C,Tajo,31,43,Horta,07,Horta-Guinardó,41.429785,2.162317,18/11/2022,,OCI
7486,43400,C,Blai,41,11,el Poble-sec,03,Sants-Montjuïc,41.374054,2.163578,22/11/2022,22/12/2022,OCI
7506,284305,Pl,Vila de Gràcia,11,31,la Vila de Gràcia,06,Gràcia,41.40047,2.15744,24/11/2022,,OCI
7567,169409,G.V.,Corts Catalanes,769,05,el Fort Pienc,02,Eixample,41.402123,2.184799,02/12/2022,20/04/2025,TRÀNSIT
7568,208001,C,Torrent de l'Olla,121,31,la Vila de Gràcia,06,Gràcia,41.402708,2.156512,02/12/2022,17/04/2025,TRÀNSIT
7573,208001,C,Torrent de l'Olla,51,31,la Vila de Gràcia,06,Gràcia,41.400281,2.159416,02/12/2022,23/04/2025,TRÀNSIT
7575,87009,C,Comte Borrell,34,10,Sant Antoni,02,Eixample,41.376948,2.163437,02/12/2022,20/09/2023,OCI
7576,96203,C,Chapí,66,43,Horta,07,Horta-Guinardó,41.431907,2.159929,02/12/2022,16/04/2025,TRÀNSIT
7586,43400,C,Blai,41,11,el Poble-sec,03,Sants-Montjuïc,41.374054,2.163578,22/12/2022,16/03/2023,OCI
7587,348408,C,Tuset,8,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,41.39545,2.152752,22/12/2022,14/02/2023,OCI
7588,86902,C,Nou de la Rambla,126,11,el Poble-sec,03,Sants-Montjuïc,41.373812,2.168758,22/12/2022,,OCI
7606,191204,C,Mallorca,593,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.411269,2.185693,22/12/2022,12/01/2023,TRÀNSIT
7626,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,11/01/2023,19/07/2023,OCI
7646,191204,C,Mallorca,593,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.411269,2.185693,12/01/2023,17/04/2025,TRÀNSIT
7686,44709,Pg,Bonanova,70,25,Sant Gervasi - la Bonanova,05,Sarrià-Sant Gervasi,41.402534,2.125987,19/01/2023,16/04/2025,TRÀNSIT
7687,145003,C,Girona,72,07,la Dreta de l'Eixample,02,Eixample,41.395167,2.170906,19/01/2023,18/05/2023,TRÀNSIT
7706,346402,C,Trinxant,39,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.414415,2.185702,08/02/2023,16/05/2023,TRÀNSIT
7726,23403,C,Aribau,191,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,41.395232,2.150139,14/02/2023,02/10/2023,OCI
7727,344101,Trav,Gràcia,54,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,41.395973,2.149556,14/02/2023,02/10/2023,OCI
7728,222501,C,de Moià,8,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,41.395167,2.1517,14/02/2023,02/10/2023,OCI
7729,348408,C,Tuset,30,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151524,14/02/2023,10/11/2023,OCI
7746,292507,C,Gran de la Sagrera,58,61,la Sagrera,09,Sant Andreu,41.422315,2.19122,01/03/2023,,TRÀNSIT
7766,209900,Av,Meridiana,630,60,Sant Andreu,09,Sant Andreu,41.44548,2.18758,09/03/2023,12/07/2023,ANIMALS
7767,319206,C,Santes Creus,8,43,Horta,07,Horta-Guinardó,41.430237,2.162216,09/03/2023,21/01/2026,OCI
7768,110304,C,Enric Granados,143,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.394284,2.153714,09/03/2023,,OCI
7786,224904,Pg,Joan Borbó Comte Barcelona,69,03,la Barceloneta,01,Ciutat Vella,41.375872,2.189168,15/03/2023,,OCI
7806,246000,C,Parlament,25,10,Sant Antoni,02,Eixample,41.376425,2.162424,15/03/2023,02/12/2024,OCI
7826,43400,C,Blai,42,11,el Poble-sec,03,Sants-Montjuïc,41.374103,2.163451,16/03/2023,10/05/2023,OCI
7846,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376152,2.138468,16/03/2023,13/07/2023,OCI
7906,342503,C,Treball,94,71,Provençals del Poblenou,10,Sant Martí,41.412137,2.207342,16/03/2023,06/10/2023,TRÀNSIT
7926,225306,C,Nau Santa Maria,3,19,les Corts,04,Les Corts,41.391245,2.131957,12/04/2023,09/05/2023,OCI
7946,700941,C,Carrer de Menéndez y Pelayo,,20,la Maternitat i Sant Ramon,04,Les Corts,41.383757,2.119182,12/04/2023,06/10/2023,TRÀNSIT
7966,209900,Av,Meridiana,230,63,Navas,09,Sant Andreu,41.416388,2.187103,18/04/2023,06/10/2023,TRÀNSIT
7967,322608,C,Selva de Mar,49,71,Provençals del Poblenou,10,Sant Martí,41.40929,2.207287,19/04/2023,06/10/2023,ZONA DE VIANANTS
7968,128106,C,Fluvià,92,71,Provençals del Poblenou,10,Sant Martí,41.40918,2.205049,19/04/2023,,ZONA DE VIANANTS
7986,167505,Pl,Joanic,2,31,la Vila de Gràcia,06,Gràcia,41.405174,2.162445,26/04/2023,02/07/2024,OCI
7987,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162305,26/04/2023,03/05/2023,OCI
8006,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162305,03/05/2023,02/07/2024,OCI
8026,225306,C,Nau Santa Maria,3,19,les Corts,04,Les Corts,41.391245,2.131957,09/05/2023,11/10/2023,OCI
8047,43400,C,Blai,42,11,el Poble-sec,03,Sants-Montjuïc,41.374103,2.163451,10/05/2023,16/05/2023,OCI
8048,193403,Plta,Manuel Ribé,1,02,el Barri Gòtic,01,Ciutat Vella,41.382723,2.175562,10/05/2023,,OCI
8049,110304,C,Enric Granados,65,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.391122,2.157903,10/05/2023,12/11/2024,OCI
8066,18800,C,Arai,5,02,el Barri Gòtic,01,Ciutat Vella,41.38067,2.177121,12/05/2023,10/11/2023,OCI
8086,274200,C,Ana María Matute Ausejo,25,30,la Salut,06,Gràcia,41.414907,2.157376,17/05/2023,10/10/2023,ACTIVITATS/INFRAESTRUCTURES ESPORTIVES
8106,43400,C,Blai,42,11,el Poble-sec,03,Sants-Montjuïc,41.374103,2.163451,16/05/2023,21/12/2023,OCI
8126,227800,C,Nicaragua,84,19,les Corts,04,Les Corts,41.384667,2.139603,22/05/2023,21/06/2023,OCI
8166,227800,C,Nicaragua,84,19,les Corts,04,Les Corts,41.384667,2.139603,21/06/2023,10/10/2023,OCI
8186,275803,C,d'en Rauric,18,02,el Barri Gòtic,01,Ciutat Vella,41.380815,2.175535,21/06/2023,09/05/2024,OCI
8187,29400,C,Avinyó,11,02,el Barri Gòtic,01,Ciutat Vella,41.38122,2.17659,21/06/2023,,OCI
8206,89004,C,Consell de Cent,214,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.385464,2.158462,21/06/2022,30/01/2025,ZONA DE VIANANTS
8207,145003,C,Girona,118,07,la Dreta de l'Eixample,02,Eixample,41.397049,2.168292,21/06/2023,30/01/2025,ZONA DE VIANANTS
8208,89004,C,Consell de Cent,238,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.38668,2.159927,21/06/2022,15/08/2024,ZONA DE VIANANTS
8226,700813,C,Doctor Aiguader,15,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.382778,2.186868,04/07/2023,10/10/2023,TRÀNSIT
8246,34308,C,Rambla,100,02,el Barri Gòtic,01,Ciutat Vella,41.382284,2.172392,04/07/2023,27/10/2023,OCI
8247,285807,C,Rocafort,114,09,la Nova Esquerra de l'Eixample,02,Eixample,41.380659,2.151654,04/07/2023,,ZONA DE VIANANTS
8266,110304,C,Enric Granados,56,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.391591,2.157531,13/07/2023,,OCI
8267,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376152,2.138468,13/07/2023,27/12/2023,OCI
8286,701367,Rbla,Raval,14,01,el Raval,01,Ciutat Vella,41.378331,2.169392,13/07/2023,15/09/2023,OCI
8287,701367,Rbla,Raval,15,01,el Raval,01,Ciutat Vella,41.379146,2.169178,13/07/2023,15/09/2023,OCI
8306,276908,C,Rec,38,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384863,2.183054,19/07/2023,21/02/2024,OCI
8326,326904,Pl,Sol,2,31,la Vila de Gràcia,06,Gràcia,41.401519,2.156851,04/08/2023,03/11/2023,OCI
8346,87009,C,Comte Borrell,154,09,la Nova Esquerra de l'Eixample,02,Eixample,41.383009,2.155245,18/08/2023,,ZONA DE VIANANTS
8347,110304,C,Enric Granados,17,08,l'Antiga Esquerra de l'Eixample,02,Eixample,41.388075,2.161931,18/08/2023,,OCI
8348,145003,C,Girona,72,07,la Dreta de l'Eixample,02,Eixample,41.395167,2.170906,18/08/2023,,ZONA DE VIANANTS
8386,87009,C,Comte Borrell,34,10,Sant Antoni,02,Eixample,41.376948,2.163437,20/09/2023,27/09/2023,OCI
8406,26605,C,Artesania,102,51,Verdun,08,Nou Barris,41.443026,2.17205,20/09/2023,10/10/2023,XARXA DE TRANSPORT PÚBLIC
8426,87009,C,Comte Borrell,34,10,Sant Antoni,02,Eixample,41.376948,2.163437,27/09/2023,03/11/2023,OCI
8427,112208,C,Escudellers,34,02,el Barri Gòtic,01,Ciutat Vella,41.380127,2.176933,29/09/2023,05/10/2023,OCI
8428,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191778,29/09/2023,19/03/2024,OCI
